molecule_chembl_id,pchembl_value,relation,type,units,value
CHEMBL4528790,,>,IC50,uM,10.0
CHEMBL4517373,,>,IC50,uM,10.0
CHEMBL4444497,,,INH,,
CHEMBL4444497,,,INH,,
CHEMBL4444497,6.06,=,Ki,uM,0.879
CHEMBL4444497,,>,FC,,0.0
CHEMBL4444497,,>,Ratio,,0.0
CHEMBL4444497,,=,INH,%,39.5
CHEMBL502,,=,INH,%,40.9
CHEMBL4444497,,,INH,,
CHEMBL4445075,5.04,=,IC50,uM,9.1
CHEMBL1929421,6.46,=,IC50,uM,0.35
CHEMBL4467520,6.71,=,IC50,uM,0.195
CHEMBL4455013,8.39,=,IC50,nM,4.11
CHEMBL1929421,,=,INH,%,32.4
CHEMBL3291021,5.75,=,IC50,uM,1.8
CHEMBL4442213,5.82,=,IC50,uM,1.5
CHEMBL3319244,,=,INH,%,21.6
CHEMBL3317469,,=,INH,%,26.4
CHEMBL3319247,,=,INH,%,14.2
CHEMBL3319254,,=,INH,%,6.87
CHEMBL3319256,,=,INH,%,17.9
CHEMBL4104691,,=,INH,%,8.66
CHEMBL3319272,,=,INH,%,11.1
CHEMBL4449231,,=,INH,%,24.6
CHEMBL4567537,,=,INH,%,9.69
CHEMBL4539722,,=,INH,%,6.92
CHEMBL3319273,,=,INH,%,11.9
CHEMBL4466571,,=,INH,%,6.91
CHEMBL659,,=,INH,%,71.2
CHEMBL3319256,4.11,=,IC50,uM,78.3
CHEMBL659,5.52,=,IC50,uM,3.03
CHEMBL4579543,7.22,=,Ki,nM,60.79
CHEMBL4444582,7.22,=,Ki,nM,60.79
CHEMBL4524569,7.22,=,Ki,nM,60.79
CHEMBL4453373,7.22,=,Ki,nM,60.79
CHEMBL95,6.37,=,IC50,nM,425.6
CHEMBL4541764,7.22,=,Ki,nM,60.79
CHEMBL95,7.90,=,pIC50,,7.9
CHEMBL95,6.80,=,pIC50,,6.8
CHEMBL111,,,pIC50,,
CHEMBL381791,,,pIC50,,
CHEMBL4458217,8.90,=,pIC50,,8.9
CHEMBL4458929,8.50,=,pIC50,,8.5
CHEMBL4473438,7.50,=,pIC50,,7.5
CHEMBL4583716,8.20,=,pIC50,,8.2
CHEMBL4456083,8.70,=,pIC50,,8.7
CHEMBL4588547,7.10,=,pIC50,,7.1
CHEMBL4441666,8.50,=,pIC50,,8.5
CHEMBL4464883,8.00,=,pIC50,,8.0
CHEMBL4453905,8.10,=,pIC50,,8.1
CHEMBL4558335,7.70,=,pIC50,,7.7
CHEMBL4545532,7.20,=,pIC50,,7.2
CHEMBL4456433,7.00,=,pIC50,,7.0
CHEMBL4555887,6.40,=,pIC50,,6.4
CHEMBL4447210,7.10,=,pIC50,,7.1
CHEMBL471980,,<,INH,%,10.0
CHEMBL4456083,7.05,=,Ki,nM,88.5
CHEMBL4441666,8.43,=,Ki,nM,3.71
CHEMBL4447210,7.78,=,Ki,nM,16.7
CHEMBL95,,=,INH,%,5.0
CHEMBL4456083,,=,INH,%,62.9
CHEMBL4441666,,=,INH,%,47.8
CHEMBL4447210,,=,INH,%,5.0
CHEMBL4456083,6.69,=,Ki,nM,206.0
CHEMBL4441666,8.14,=,Ki,nM,7.17
CHEMBL4447210,7.55,=,Ki,nM,27.9
CHEMBL32823,9.09,=,IC50,nM,0.81
CHEMBL4439554,5.83,=,IC50,nM,1475.0
CHEMBL4536715,6.21,=,IC50,nM,609.0
CHEMBL4535585,7.00,=,IC50,nM,100.0
CHEMBL4521755,5.98,=,IC50,nM,1040.0
CHEMBL4572757,7.54,=,IC50,nM,29.0
CHEMBL4475228,6.67,=,IC50,nM,216.0
CHEMBL4555120,6.78,=,IC50,nM,168.0
CHEMBL4588525,6.34,=,IC50,nM,454.0
CHEMBL4545701,6.30,=,IC50,nM,506.0
CHEMBL4531167,6.85,=,IC50,nM,142.0
CHEMBL4589250,6.27,=,IC50,nM,542.0
CHEMBL95,6.38,=,IC50,nM,412.0
CHEMBL4456811,,=,INH,%,32.0
CHEMBL4526049,,=,INH,%,70.0
CHEMBL4463522,,=,INH,%,41.0
CHEMBL4554225,,=,INH,%,48.0
CHEMBL4527729,,=,INH,%,67.0
CHEMBL4550930,,=,INH,%,8.0
CHEMBL4580044,,=,INH,%,11.0
CHEMBL4473833,,=,INH,%,15.0
CHEMBL4457426,,=,INH,%,23.0
CHEMBL502,,=,INH,%,97.0
CHEMBL4456811,,,IC50,,
CHEMBL4526049,6.86,=,IC50,nM,137.9
CHEMBL4463522,,,IC50,,
CHEMBL4554225,,,IC50,,
CHEMBL4527729,6.27,=,IC50,nM,535.0
CHEMBL4550930,,,IC50,,
CHEMBL4580044,,,IC50,,
CHEMBL4473833,,,IC50,,
CHEMBL4457426,,,IC50,,
CHEMBL502,7.92,=,IC50,nM,12.1
CHEMBL4563408,,>,IC50,uM,10.0
CHEMBL4563408,,>,EC50,uM,10.0
CHEMBL4587421,,<,INH,%,10.0
CHEMBL4527727,,<,INH,%,10.0
CHEMBL4552932,,<,INH,%,10.0
CHEMBL4539701,,=,INH,%,11.6
CHEMBL4464357,,<,INH,%,10.0
CHEMBL4532907,,<,INH,%,10.0
CHEMBL4442990,,<,INH,%,10.0
CHEMBL4543379,,=,INH,%,19.4
CHEMBL4530405,,<,INH,%,10.0
CHEMBL4473103,,<,INH,%,10.0
CHEMBL4442586,,<,INH,%,10.0
CHEMBL4566417,,<,INH,%,10.0
CHEMBL4473425,,=,INH,%,16.5
CHEMBL4537149,,<,INH,%,10.0
CHEMBL4520615,,<,INH,%,10.0
CHEMBL4454301,,<,INH,%,10.0
CHEMBL4471684,,<,INH,%,10.0
CHEMBL4540286,,<,INH,%,10.0
CHEMBL659,,>,INH,%,90.0
CHEMBL659,5.56,=,IC50,uM,2.77
CHEMBL4456336,4.58,=,IC50,uM,26.0
CHEMBL4466903,5.09,=,IC50,uM,8.2
CHEMBL4560804,4.54,=,IC50,uM,28.6
CHEMBL4455690,6.32,=,IC50,uM,0.48
CHEMBL4474399,6.44,=,IC50,uM,0.36
CHEMBL95,6.88,=,IC50,uM,0.131
CHEMBL502,8.25,=,IC50,uM,0.00559
CHEMBL4474399,6.89,=,Ki,nM,129.0
CHEMBL4474399,6.89,=,pKi,,6.89
CHEMBL4474399,,,INH,,
CHEMBL1459962,6.08,=,IC50,uM,0.84
CHEMBL4476621,6.28,=,IC50,nM,520.0
CHEMBL4476621,,<=,INH,%,30.0
CHEMBL424,,=,IC50,uM,346.0
CHEMBL11805,6.77,=,pIC50,,6.77
CHEMBL3417009,7.80,=,IC50,nM,16.0
CHEMBL3585374,6.71,=,IC50,uM,0.195
CHEMBL4569343,8.38,=,IC50,nM,4.2
CHEMBL4514959,7.42,=,IC50,nM,38.0
CHEMBL4448872,,>,INH,%,20.0
CHEMBL2152070,,=,INH,%,52.0
CHEMBL4572891,,=,INH,%,52.0
CHEMBL521,,=,INH,%,61.19
CHEMBL21,,=,INH,%,10.19
CHEMBL4439928,,=,INH,%,47.21
CHEMBL521,,=,IC50,umol,235.11
CHEMBL21,,=,IC50,umol,145.24
CHEMBL4439928,,<,IC50,umol,600.0
CHEMBL95,6.37,=,IC50,nM,424.0
CHEMBL4537026,6.88,=,IC50,nM,133.0
CHEMBL4583650,9.10,=,IC50,nM,0.8
CHEMBL4443468,7.86,=,IC50,nM,13.7
CHEMBL4443989,8.02,=,IC50,nM,9.5
CHEMBL4559936,7.94,=,IC50,nM,11.4
CHEMBL4593316,7.63,=,IC50,nM,23.6
CHEMBL4446287,7.23,=,IC50,nM,58.6
CHEMBL4516356,7.68,=,IC50,nM,20.8
CHEMBL3356536,9.14,=,IC50,nM,0.72
CHEMBL4589980,,=,IC50,nM,0.008
CHEMBL4448188,9.14,=,IC50,nM,0.73
CHEMBL292314,7.70,=,IC50,nM,20.0
CHEMBL1256415,5.00,=,IC50,nM,10000.0
CHEMBL4559593,8.13,=,IC50,nM,7.4
CHEMBL4449083,8.16,=,IC50,nM,6.9
CHEMBL4538398,5.24,=,IC50,nM,5700.0
CHEMBL4556372,5.89,=,IC50,nM,1300.0
CHEMBL4475391,4.92,=,IC50,nM,12000.0
CHEMBL4472570,6.21,=,IC50,nM,620.0
CHEMBL4467355,6.03,=,IC50,nM,940.0
CHEMBL4586157,6.01,=,IC50,nM,980.0
CHEMBL4582203,5.89,=,IC50,nM,1300.0
CHEMBL4444822,6.80,=,IC50,nM,160.0
CHEMBL4541558,7.16,=,IC50,nM,70.0
CHEMBL4552440,7.21,=,IC50,nM,62.0
CHEMBL4563209,7.12,=,IC50,nM,76.0
CHEMBL4556281,8.20,=,IC50,nM,6.3
CHEMBL4555818,7.72,=,IC50,nM,19.0
CHEMBL4466307,7.30,=,IC50,nM,50.0
CHEMBL4459500,6.14,=,IC50,nM,730.0
CHEMBL4438120,6.24,=,IC50,nM,580.0
CHEMBL4459416,5.89,=,IC50,nM,1300.0
CHEMBL4556575,6.50,=,IC50,nM,320.0
CHEMBL4540429,6.92,=,IC50,nM,120.0
CHEMBL4559477,6.92,=,IC50,nM,120.0
CHEMBL4456435,7.12,=,IC50,nM,76.0
CHEMBL95,6.50,=,IC50,nM,320.0
CHEMBL32823,,=,INH,%,66.7
CHEMBL4580660,,=,INH,%,34.2
CHEMBL502,,=,INH,%,22.0
CHEMBL3957176,,=,INH,%,29.4
CHEMBL4559593,,=,INH,%,45.3
CHEMBL4449083,,=,INH,%,36.7
CHEMBL4556281,,=,INH,%,48.3
CHEMBL95,,=,INH,%,8.1
CHEMBL4580660,,,IC50,,
CHEMBL3957176,,,IC50,,
CHEMBL4519496,6.60,=,IC50,uM,0.25
CHEMBL4519496,,<=,INH,%,95.0
CHEMBL1200569,,,INH,,
CHEMBL4554996,,,INH,,
CHEMBL4576139,,,INH,,
CHEMBL4437448,,,INH,,
CHEMBL4519496,,,INH,,
CHEMBL4527412,,,INH,,
CHEMBL4452323,,,INH,,
CHEMBL4452426,,,INH,,
CHEMBL502,7.80,=,IC50,uM,0.016
CHEMBL4538834,4.70,=,IC50,uM,20.0
CHEMBL3116280,,>,IC50,uM,10.0
CHEMBL4540814,5.01,=,IC50,uM,9.7
CHEMBL4539963,5.01,=,IC50,uM,9.7
CHEMBL4563523,4.96,=,IC50,uM,11.0
CHEMBL4544025,,>,IC50,uM,10.0
CHEMBL4525824,,>,IC50,uM,10.0
CHEMBL4445553,4.98,=,IC50,uM,10.5
CHEMBL4588777,4.77,=,IC50,uM,17.0
CHEMBL4467037,5.03,=,IC50,uM,9.4
CHEMBL4473145,4.94,=,IC50,uM,11.6
CHEMBL4531896,,>,IC50,uM,10.0
CHEMBL4584023,,>,IC50,uM,10.0
CHEMBL4441005,4.94,=,IC50,uM,11.6
CHEMBL4476861,,>,IC50,uM,10.0
CHEMBL4461027,,>,IC50,uM,10.0
CHEMBL4444855,,>,IC50,uM,10.0
CHEMBL4435236,,>,IC50,uM,10.0
CHEMBL4468385,,>,IC50,uM,10.0
CHEMBL4565602,,>,IC50,uM,10.0
CHEMBL4470556,,>,IC50,uM,10.0
CHEMBL4460528,,>,IC50,uM,10.0
CHEMBL502,8.00,=,IC50,10'-3microM,10.0
CHEMBL636,5.81,=,IC50,uM,1.54
CHEMBL3116280,,=,INH,%,24.0
CHEMBL4544025,,=,INH,%,48.0
CHEMBL4584023,,=,INH,%,31.0
CHEMBL4476861,,=,INH,%,35.0
CHEMBL4461027,,=,INH,%,37.0
CHEMBL4444855,,=,INH,%,43.0
CHEMBL4435236,,=,INH,%,43.0
CHEMBL4468385,,=,INH,%,33.0
CHEMBL4565602,,=,INH,%,43.0
CHEMBL4460528,,=,INH,%,43.0
CHEMBL4473072,,,INH,,
CHEMBL4451686,7.03,=,IC50,nM,94.1
CHEMBL4473727,7.43,=,IC50,nM,37.0
CHEMBL4467130,7.10,=,IC50,nM,80.0
CHEMBL4436169,7.26,=,IC50,nM,55.0
CHEMBL4445907,6.83,=,IC50,nM,148.0
CHEMBL4519239,6.51,=,IC50,nM,311.0
CHEMBL4444516,6.99,=,IC50,nM,102.0
CHEMBL4564320,7.15,=,IC50,nM,71.1
CHEMBL4516296,7.25,=,IC50,nM,56.9
CHEMBL4441237,7.39,=,IC50,nM,41.0
CHEMBL4449161,7.10,=,IC50,nM,78.9
CHEMBL4437163,6.76,=,IC50,nM,172.1
CHEMBL4571434,6.65,=,IC50,nM,226.0
CHEMBL4520782,6.87,=,IC50,nM,135.1
CHEMBL4537886,6.94,=,IC50,nM,114.4
CHEMBL4465796,7.30,=,IC50,nM,49.8
CHEMBL4542575,6.67,=,IC50,nM,216.0
CHEMBL4449791,6.82,=,IC50,nM,150.7
CHEMBL4465315,6.76,=,IC50,nM,173.5
CHEMBL4540497,7.08,=,IC50,nM,84.0
CHEMBL4519129,6.56,=,IC50,nM,276.4
CHEMBL4446234,7.26,=,IC50,nM,55.2
CHEMBL4515881,7.21,=,IC50,nM,62.0
CHEMBL95,7.26,=,IC50,nM,55.0
CHEMBL502,7.23,=,IC50,nM,59.0
CHEMBL4475685,,,INH,,
CHEMBL4438172,,,INH,,
CHEMBL4585339,,=,INH,%,8.1
CHEMBL4564380,,=,INH,%,16.5
CHEMBL4461638,,=,INH,%,6.1
CHEMBL4529996,,,INH,,
CHEMBL4468853,,,INH,,
CHEMBL1231178,,,INH,,
CHEMBL153,,,INH,,
CHEMBL196,,,INH,,
CHEMBL4473127,5.68,=,IC50,nM,2111.0
CHEMBL4579590,5.58,=,IC50,nM,2604.0
CHEMBL95,7.10,=,IC50,nM,79.0
CHEMBL4473505,,,INH,,
CHEMBL1410004,,,INH,,
CHEMBL4564473,,,INH,,
CHEMBL4563313,,,INH,,
CHEMBL4591417,6.40,=,IC50,uM,0.4
CHEMBL363352,,,INH,,
CHEMBL363352,,=,Activity,%,56.0
CHEMBL363352,,=,Activity,%,61.0
CHEMBL363352,,=,Activity,%,80.0
CHEMBL4445099,,>,IC50,uM,10.0
CHEMBL4464964,,>,IC50,uM,10.0
CHEMBL4467345,,>,IC50,uM,10.0
CHEMBL4520568,,>,IC50,uM,10.0
CHEMBL4557745,5.16,=,IC50,uM,6.9
CHEMBL4446441,5.13,=,IC50,uM,7.33
CHEMBL4534345,5.41,=,IC50,uM,3.94
CHEMBL4440392,5.38,=,IC50,uM,4.22
CHEMBL4437391,,>,IC50,uM,10.0
CHEMBL4448634,,>,IC50,uM,10.0
CHEMBL4574766,5.31,=,IC50,uM,4.9
CHEMBL4438642,5.31,=,IC50,uM,4.92
CHEMBL502,8.24,=,IC50,uM,0.0057
CHEMBL3696475,5.00,=,IC50,uM,9.94
CHEMBL636,5.20,=,IC50,uM,6.33
CHEMBL4578033,,,INH,,
CHEMBL244416,7.74,=,IC50,nM,18.3
CHEMBL75121,7.35,=,IC50,nM,44.5
CHEMBL636,5.72,=,IC50,uM,1.9
CHEMBL502,7.48,=,IC50,uM,0.033
CHEMBL4443695,6.15,=,IC50,uM,0.71
CHEMBL1424080,5.92,=,IC50,uM,1.2
CHEMBL4091169,6.21,=,IC50,uM,0.62
CHEMBL1348834,6.07,=,IC50,uM,0.85
CHEMBL4587156,6.23,=,IC50,uM,0.59
CHEMBL4583534,6.96,=,IC50,uM,0.11
CHEMBL4442580,6.14,=,IC50,uM,0.72
CHEMBL4444968,5.43,=,IC50,uM,3.7
CHEMBL4458653,5.39,=,IC50,uM,4.1
CHEMBL4443013,5.64,=,IC50,uM,2.3
CHEMBL4561792,5.40,=,IC50,uM,4.0
CHEMBL4447514,5.62,=,IC50,uM,2.4
CHEMBL4591283,5.66,=,IC50,uM,2.2
CHEMBL4453051,5.77,=,IC50,uM,1.7
CHEMBL4435826,5.66,=,IC50,uM,2.2
CHEMBL4568615,5.89,=,IC50,uM,1.3
CHEMBL4518938,5.54,=,IC50,uM,2.9
CHEMBL4568264,5.89,=,IC50,uM,1.3
CHEMBL4526950,5.82,=,IC50,uM,1.5
CHEMBL4449445,6.00,=,IC50,uM,1.0
CHEMBL4575167,6.36,=,IC50,uM,0.44
CHEMBL4452092,6.05,=,IC50,uM,0.9
CHEMBL4566555,5.36,=,IC50,uM,4.4
CHEMBL4566242,,>,IC50,uM,15.0
CHEMBL4556855,5.58,=,IC50,uM,2.6
CHEMBL4454571,5.32,=,IC50,uM,4.8
CHEMBL4467620,5.55,=,IC50,uM,2.8
CHEMBL4440283,,>,IC50,uM,15.0
CHEMBL4537808,5.68,=,IC50,uM,2.1
CHEMBL4444849,,>,IC50,uM,15.0
CHEMBL4583534,,,INH,,
CHEMBL4583534,7.00,=,Ki,uM,0.1
CHEMBL4452092,,=,INH,%,15.0
CHEMBL4575167,,=,INH,%,12.4
CHEMBL4442580,,=,INH,%,23.6
CHEMBL4583534,,=,INH,%,27.2
CHEMBL502,,=,INH,%,22.6
CHEMBL4452092,,=,INH,%,20.0
CHEMBL4575167,,=,INH,%,19.3
CHEMBL4442580,,=,INH,%,33.8
CHEMBL4583534,,=,INH,%,37.6
CHEMBL502,,=,INH,%,33.6
CHEMBL502,8.00,=,IC50,uM,0.01
CHEMBL95,7.30,=,IC50,uM,0.05
CHEMBL4544950,6.12,=,IC50,uM,0.75
CHEMBL4562938,6.11,=,IC50,uM,0.77
CHEMBL4555730,6.08,=,IC50,uM,0.83
CHEMBL4516508,6.43,=,IC50,uM,0.37
CHEMBL4593917,5.99,=,IC50,uM,1.02
CHEMBL4551316,5.95,=,IC50,uM,1.12
CHEMBL4588487,5.50,=,IC50,uM,3.19
CHEMBL4575730,5.86,=,IC50,uM,1.38
CHEMBL4540644,5.96,=,IC50,uM,1.09
CHEMBL4519072,5.89,=,IC50,uM,1.28
CHEMBL4559797,6.44,=,IC50,uM,0.36
CHEMBL4527770,6.16,=,IC50,uM,0.69
CHEMBL4566786,6.23,=,IC50,uM,0.59
CHEMBL4533530,5.91,=,IC50,uM,1.24
CHEMBL4554666,6.28,=,IC50,uM,0.52
CHEMBL4529936,6.20,=,IC50,uM,0.63
CHEMBL4530559,6.06,=,IC50,uM,0.87
CHEMBL4549453,6.43,=,IC50,uM,0.37
CHEMBL4532806,6.52,=,IC50,uM,0.3
CHEMBL4532372,6.40,=,IC50,uM,0.4
CHEMBL4560673,6.30,=,IC50,uM,0.5
CHEMBL4549599,5.91,=,IC50,uM,1.23
CHEMBL4587025,5.55,=,IC50,uM,2.8
CHEMBL4570156,6.39,=,IC50,uM,0.41
CHEMBL4520251,5.94,=,IC50,uM,1.16
CHEMBL4514685,5.61,=,IC50,uM,2.45
CHEMBL4571742,6.24,=,IC50,uM,0.57
CHEMBL4527101,6.17,=,IC50,uM,0.68
CHEMBL4593583,5.87,=,IC50,uM,1.34
CHEMBL4548499,5.86,=,IC50,uM,1.38
CHEMBL4547993,5.75,=,IC50,uM,1.77
CHEMBL4529976,5.43,=,IC50,uM,3.7
CHEMBL4532149,6.19,=,IC50,uM,0.64
CHEMBL4591964,6.19,=,IC50,uM,0.65
CHEMBL4592283,5.56,=,IC50,uM,2.77
CHEMBL4566613,5.96,=,IC50,uM,1.1
CHEMBL4548883,,>,IC50,uM,10.0
CHEMBL4572079,5.63,=,IC50,uM,2.32
CHEMBL4535748,5.89,=,IC50,uM,1.28
CHEMBL4573793,5.54,=,IC50,uM,2.88
CHEMBL4578266,,>,IC50,uM,10.0
CHEMBL4535218,5.60,=,IC50,uM,2.5
CHEMBL4554172,,>,IC50,uM,10.0
CHEMBL4533844,5.12,=,IC50,uM,7.57
CHEMBL4570655,,>,IC50,uM,10.0
CHEMBL4570655,,,INH,,
CHEMBL4533844,,,INH,,
CHEMBL4554172,,,INH,,
CHEMBL4535218,,,INH,,
CHEMBL4578266,,,INH,,
CHEMBL4573793,,,INH,,
CHEMBL4535748,,,INH,,
CHEMBL4572079,,,INH,,
CHEMBL4548883,,,INH,,
CHEMBL4566613,,,INH,,
CHEMBL4592283,,,INH,,
CHEMBL4591964,,=,INH,%,18.82
CHEMBL4532149,,=,INH,%,12.02
CHEMBL4529976,,,INH,,
CHEMBL4547993,,,INH,,
CHEMBL4548499,,,INH,,
CHEMBL4593583,,,INH,,
CHEMBL4527101,,=,INH,%,14.46
CHEMBL4571742,,=,INH,%,21.17
CHEMBL4514685,,,INH,,
CHEMBL4520251,,,INH,,
CHEMBL4570156,,=,INH,%,16.56
CHEMBL4587025,,,INH,,
CHEMBL4549599,,,INH,,
CHEMBL4560673,,=,INH,%,16.17
CHEMBL4532372,,=,INH,%,26.35
CHEMBL4532806,,=,INH,%,27.65
CHEMBL4549453,,=,INH,%,25.79
CHEMBL4530559,,=,INH,%,23.26
CHEMBL4529936,,=,INH,%,19.39
CHEMBL4554666,,=,INH,%,15.0
CHEMBL4533530,,,INH,,
CHEMBL4566786,,=,INH,%,25.64
CHEMBL4527770,,=,INH,%,20.6
CHEMBL4559797,,=,INH,%,27.2
CHEMBL4519072,,,INH,,
CHEMBL4540644,,,INH,,
CHEMBL4575730,,,INH,,
CHEMBL4588487,,,INH,,
CHEMBL4551316,,,INH,,
CHEMBL4593917,,,INH,,
CHEMBL4516508,,=,INH,%,27.47
CHEMBL4555730,,=,INH,%,19.24
CHEMBL4562938,,=,INH,%,11.42
CHEMBL4544950,,=,INH,%,18.93
CHEMBL95,,=,INH,%,10.63
CHEMBL502,,=,INH,%,37.26
CHEMBL4532806,,,INH,,
CHEMBL395280,5.37,=,IC50,uM,4.3
CHEMBL4537700,,,INH,,
CHEMBL4537700,,,INH,,
CHEMBL4571704,,,INH,,
CHEMBL4571704,4.81,=,IC50,uM,15.5
CHEMBL4556664,4.17,=,IC50,uM,68.3
CHEMBL4584009,,,INH,,
CHEMBL4521396,,,INH,,
CHEMBL4521396,,,INH,,
CHEMBL4556843,,,INH,,
CHEMBL4518408,,,INH,,
CHEMBL4129018,,,INH,,
CHEMBL4632770,4.93,=,IC50,uM,11.8
CHEMBL4648224,4.79,=,IC50,uM,16.25
CHEMBL4646153,4.74,=,IC50,uM,18.24
CHEMBL4644961,5.00,=,IC50,uM,10.02
CHEMBL4633851,5.11,=,IC50,uM,7.8
CHEMBL4639749,5.70,=,IC50,uM,2.02
CHEMBL4642959,5.28,=,IC50,uM,5.22
CHEMBL4639357,5.04,=,IC50,uM,9.2
CHEMBL4642244,5.69,=,IC50,uM,2.05
CHEMBL4632994,4.85,=,IC50,uM,14.24
CHEMBL4636399,4.77,=,IC50,uM,17.04
CHEMBL659,5.68,=,IC50,uM,2.09
CHEMBL4634634,,=,INH,%,37.0
CHEMBL928,,,INH,,
CHEMBL4640750,,=,INH,%,67.9
CHEMBL4645506,,,INH,,
CHEMBL4636043,,=,INH,%,91.3
CHEMBL1677,,=,INH,%,70.8
CHEMBL4640750,6.70,=,IC50,nM,201.0
CHEMBL4636043,7.33,=,IC50,nM,46.4
CHEMBL4632477,6.54,=,IC50,nM,290.0
CHEMBL4643381,7.47,=,IC50,nM,34.2
CHEMBL4639168,6.97,=,IC50,nM,108.0
CHEMBL4633378,7.33,=,IC50,nM,47.0
CHEMBL4641865,7.04,=,IC50,nM,90.4
CHEMBL4643381,,,INH,,
CHEMBL1762833,7.08,=,IC50,uM,0.083
CHEMBL502,7.90,=,Ki,nM,12.7
CHEMBL4646080,,,Ki,,
CHEMBL4639105,,,Ki,,
CHEMBL4648322,7.72,=,Ki,nM,19.1
CHEMBL2314726,7.03,=,Ki,nM,93.4
CHEMBL2314726,7.33,=,Ki,nM,46.6
CHEMBL502,7.79,=,IC50,nM,16.1
CHEMBL4646080,6.65,=,IC50,nM,223.0
CHEMBL4639105,6.13,=,IC50,nM,748.0
CHEMBL4648322,7.72,=,IC50,nM,19.2
CHEMBL2314726,6.42,=,IC50,nM,380.0
CHEMBL2314726,7.44,=,IC50,nM,36.5
CHEMBL2314726,,=,Ratio Ki,,4.0
CHEMBL636,,=,INH,%,40.0
CHEMBL4633540,7.29,=,IC50,nM,50.7
CHEMBL4632951,8.03,=,IC50,nM,9.4
CHEMBL1929421,6.09,=,IC50,uM,0.81
CHEMBL45069,,>,IC50,uM,100.0
CHEMBL255231,4.50,=,IC50,uM,31.8
CHEMBL4647106,9.00,=,IC50,10'-2microM,0.1
CHEMBL4634863,8.52,=,IC50,10'-2microM,0.3
CHEMBL4633410,7.55,=,IC50,10'-2microM,2.8
CHEMBL4633613,6.80,=,IC50,10'-2microM,15.8
CHEMBL1980572,6.34,=,IC50,10'-2microM,46.0
CHEMBL94,6.27,=,IC50,10'-2microM,53.8
CHEMBL454592,6.21,=,IC50,10'-2microM,61.6
CHEMBL519926,6.04,=,IC50,10'-2microM,90.3
CHEMBL4632461,5.65,=,IC50,10'-2microM,222.9
CHEMBL4634863,,>,INH,%,70.0
CHEMBL4633410,,>,INH,%,70.0
CHEMBL4632461,,>,INH,%,70.0
CHEMBL4633613,,>,INH,%,90.0
CHEMBL4647106,,>,INH,%,70.0
CHEMBL454592,,=,INH,%,65.0
CHEMBL1980572,,=,INH,%,81.0
CHEMBL519926,,>,INH,%,90.0
CHEMBL94,7.20,=,IC50,uM,0.063
CHEMBL659,5.77,=,IC50,uM,1.7
CHEMBL4647870,,>,IC50,uM,100.0
CHEMBL4641580,,>,IC50,uM,100.0
CHEMBL4644284,,>,IC50,uM,100.0
CHEMBL4634371,,>,IC50,uM,100.0
CHEMBL4648132,,>,IC50,uM,100.0
CHEMBL4636736,,>,IC50,uM,100.0
CHEMBL4649545,,>,IC50,uM,100.0
CHEMBL4646747,4.32,=,IC50,uM,48.0
CHEMBL4634465,4.27,=,IC50,uM,54.0
CHEMBL4637652,,>,IC50,uM,100.0
CHEMBL4635404,,>,IC50,uM,100.0
CHEMBL4644410,,>,IC50,uM,100.0
CHEMBL4638682,,>,IC50,uM,100.0
CHEMBL4640168,,>,IC50,uM,100.0
CHEMBL4640945,4.26,=,IC50,uM,55.0
CHEMBL4633343,,>,IC50,uM,100.0
CHEMBL4636698,,>,IC50,uM,100.0
CHEMBL4645345,,>,IC50,uM,100.0
CHEMBL4644286,,>,IC50,uM,100.0
CHEMBL4634473,,>,IC50,uM,100.0
CHEMBL401114,,>,IC50,uM,100.0
CHEMBL4649430,,>,IC50,uM,100.0
CHEMBL4647870,,=,INH,%,30.0
CHEMBL4641580,,=,INH,%,15.0
CHEMBL4644284,,=,INH,%,12.0
CHEMBL4634371,,=,INH,%,12.0
CHEMBL4648132,,=,INH,%,21.0
CHEMBL4636736,,=,INH,%,29.0
CHEMBL4649545,,=,INH,%,31.0
CHEMBL4646747,,=,INH,%,58.0
CHEMBL4634465,,=,INH,%,75.0
CHEMBL4637652,,=,INH,%,26.0
CHEMBL4635404,,=,INH,%,25.0
CHEMBL4644410,,=,INH,%,31.0
CHEMBL4638682,,=,INH,%,28.0
CHEMBL4640168,,=,INH,%,41.0
CHEMBL4640945,,=,INH,%,51.0
CHEMBL4633343,,=,INH,%,25.0
CHEMBL4636698,,=,INH,%,3.0
CHEMBL4645345,,=,INH,%,7.0
CHEMBL4644286,,=,INH,%,15.0
CHEMBL4634473,,=,INH,%,4.0
CHEMBL401114,,=,INH,%,6.0
CHEMBL4649430,,=,INH,%,4.0
CHEMBL4638958,4.68,=,IC50,uM,20.7
CHEMBL4635686,,=,IC50,uM,792.0
CHEMBL4645476,,=,IC50,uM,266.0
CHEMBL4635686,,,INH,,
CHEMBL4645476,,,INH,,
CHEMBL4635686,,,INH,,
CHEMBL4645476,,,INH,,
CHEMBL636,,=,K,10'4/M/min,0.454
CHEMBL4635686,,=,K,10'4/M/min,4.26
CHEMBL4645476,,=,K,10'4/M/min,9.07
CHEMBL636,,=,K,10'-3/min,0.3
CHEMBL4635686,,=,K,10'-3/min,34.5
CHEMBL4645476,,=,K,10'-3/min,33.8
CHEMBL4635686,,=,Ratio,,30.0
CHEMBL4645476,,=,Ratio,,6.0
CHEMBL4645659,6.13,=,IC50,uM,0.74
