molecule_chembl_id,smiles,MW,HBA,HBD,LogP,activity_type
CHEMBL260463,NCC1(c2ccc(Cl)cc2)CCN(c2ccnc3[nH]ccc23)CC1,340.145474352,3,2,3.7132000000000023,inactive
CHEMBL406863,NCC1(c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,341.14072332,4,2,3.108200000000001,inactive
CHEMBL260358,NCC1(c2ccc(Cl)cc2)CCN(c2ncnc3[nH]cnc23)CC1,342.13597228800006,5,2,2.5032000000000005,inactive
CHEMBL263664,NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,341.14072332,4,2,3.1517000000000017,inactive
CHEMBL260000,NCC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,355.156373384,4,2,3.399300000000002,inactive
CHEMBL260577,NC(c1ccc(Cl)cc1)C1CCN(c2ccnc3[nH]ccc23)CC1,340.145474352,3,2,4.1327000000000025,inactive
CHEMBL405384,NC(c1ccc(Cl)cc1)C1CCN(c2ncnc3[nH]ccc23)CC1,341.14072332,4,2,3.527700000000002,inactive
CHEMBL104264,O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12,445.04595998,4,2,3.5786000000000024,inactive
CHEMBL98350,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,307.120843404,4,0,3.2966000000000024,inactive
CHEMBL427726,Cc1ccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)cc1C,420.22737413600004,7,1,2.6905400000000013,inactive
CHEMBL257821,O=C(NCCCN1CCN(c2ccccc2)CC1)c1nc(-c2ccncc2)no1,392.19607400800004,7,1,2.073699999999999,inactive
CHEMBL256367,O=C(NCCCN1CCN(c2cccc(Cl)c2)CC1)c1nc(-c2ccncc2)no1,426.15710165600007,7,1,2.7271,inactive
CHEMBL428252,Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4ccncc4)no3)CC2C)c1,420.22737413600004,7,1,2.770620000000001,inactive
CHEMBL257979,Cc1ccc(N2CCN(CCCNC(=O)c3nc(-c4cncnc4)no3)CC2)cc1C,421.22262310400004,8,1,2.08554,inactive
CHEMBL257980,Cc1ccc(Cl)cc1N1CCN(CCCNC(=O)c2nc(-c3cncnc3)no2)CC1,441.16800068800006,8,1,2.4305200000000005,inactive
CHEMBL256559,Cc1ccc(C)c(N2CCN(CCCNC(=O)c3nc(-c4cncnc4)no3)CC2)c1,421.2226231040001,8,1,2.08554,inactive
CHEMBL403640,Cc1ccc(N2CCN(CCCNC(=O)c3nc(-c4cncnc4)no3)CC2)c(C)c1,421.22262310400004,8,1,2.08554,inactive
CHEMBL257823,O=C(NCCCN1CCN(c2ccccc2F)CC1)c1nc(-c2cncnc2)no1,411.18190116400007,8,1,1.6077999999999992,inactive
CHEMBL258029,Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4cncnc4)no3)C(C)C2)c1,421.2226231040001,8,1,2.1656199999999997,inactive
CHEMBL402324,Cc1ccc(Cl)cc1N1CCN(CCCNC(=O)c2nc(-c3cccnc3)no2)CC1,440.17275172000006,7,1,3.035520000000001,inactive
CHEMBL402325,O=C(NCCCN1CCN(c2ccccc2F)CC1)c1nc(-c2cccnc2)no1,410.18665219600007,7,1,2.2127999999999997,inactive
CHEMBL255284,Cc1ccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)c(C)c1,420.22737413600004,7,1,2.6905400000000013,inactive
CHEMBL254794,Cc1ccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)cc1,406.21172407200004,7,1,2.3821200000000005,inactive
CHEMBL255915,Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)c1,406.21172407200004,7,1,2.3821200000000005,inactive
CHEMBL254758,Cc1cc(C)cc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)c1,420.22737413600004,7,1,2.6905400000000013,inactive
CHEMBL401654,O=C(NCCCN1CCN(c2cccc(Cl)c2)CC1)c1nc(-c2cccnc2)no1,426.15710165600007,7,1,2.7271,inactive
CHEMBL254961,Cc1ccc(C)c(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)c1,420.22737413600004,7,1,2.6905400000000013,inactive
CHEMBL403309,O=C(NCCCN1CCN(c2ccccc2)CC1)c1nc(-c2cccnc2)no1,392.19607400800004,7,1,2.0736999999999997,inactive
CHEMBL257993,Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2C)c1,420.22737413600004,7,1,2.770620000000001,inactive
CHEMBL257992,Cc1ccccc1N1CCN(CCCNC(=O)c2nc(-c3cccnc3)no2)CC1,406.21172407200004,7,1,2.3821200000000005,inactive
CHEMBL254582,Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)C(C)C2)c1,420.22737413600004,7,1,2.770620000000001,inactive
CHEMBL253532,Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)c1C,420.22737413600004,7,1,2.6905400000000013,inactive
CHEMBL402228,COc1ccccc1N1CCN(CCCNC(=O)c2nc(-c3cccnc3)no2)CC1,422.206638692,8,1,2.0823,inactive
CHEMBL404689,CC(C)(C)n1c(=O)n(-c2ccccc2)c2nc(Nc3ccccc3)ncc21,359.17461029200007,6,1,4.080800000000003,inactive
CHEMBL257562,O=C(O)c1ccc(Nc2ncc3[nH]c(=O)n(-c4ccccc4)c3n2)cc1,347.101839276,6,3,2.5506,inactive
CHEMBL256139,Cn1c(=O)n(-c2ccccc2)c2nc(Nc3ccccc3)ncc21,317.12766010000007,6,1,2.862800000000001,inactive
CHEMBL403948,CC(C)n1c(=O)n(-c2ccccc2)c2nc(Nc3ccccc3)ncc21,345.15896022800007,6,1,3.9067000000000025,inactive
CHEMBL403856,O=C1CN(c2ccccc2)c2nc(Nc3ccc(C(=O)O)cc3)ncc2N1,361.1174893400001,6,3,3.0086000000000004,inactive
CHEMBL253533,COc1nn(-c2ccccc2)c2nc(Nc3ccc(C(=O)O)cc3)ncc12,361.11748934,7,2,3.2659000000000002,inactive
CHEMBL401918,Cn1c(=O)c2cnc(Nc3ccc(C(=O)O)cc3)nc2n1-c1ccccc1,361.11748934,7,2,2.561000000000001,inactive
CHEMBL256307,O=C(O)c1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1,324.102253876,5,3,3.801100000000001,inactive
CHEMBL256306,O=C(O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3ccccc3)n2)cc1,374.099060316,5,3,4.680800000000002,inactive
CHEMBL428596,O=C(O)c1ccc(Nc2ncc(C3C=NN=N3)c(Nc3ccccc3)n2)cc1,373.12872272000004,8,3,4.154700000000001,inactive
CHEMBL256987,O=C(O)c1ccc(Nc2ncc(-c3ccncc3)c(Nc3ccccc3)n2)cc1,383.13822478400004,6,3,4.724000000000003,inactive
CHEMBL404687,O=C(O)c1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1,384.02218775600005,5,3,4.424500000000002,inactive
CHEMBL254155,OC12CC3CC(C1)CC(n1nnc4cnc(N[C@H]5CC[C@H](O)CC5)nc41)(C3)C2,384.227374136,8,3,1.9768999999999992,inactive
CHEMBL253748,O=C(O)c1ccc(Nc2ncc([N+](=O)[O-])c(NC34CC5CC(CC(C5)C3)C4)n2)cc1,409.17500421600005,7,3,4.207300000000004,active
CHEMBL253956,O=C1OC(Nc2ncc3nnn(-c4ccccc4)c3n2)c2ccccc21,344.102173624,8,1,2.4916,active
CHEMBL404242,COC(=O)COc1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,376.128388372,9,1,2.5059000000000005,inactive
CHEMBL402541,O=C(O)COc1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,362.112738308,8,2,2.4175000000000004,active
CHEMBL255735,O=C(O)/C=C\c1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,358.11782368800004,7,2,3.0519000000000016,active
CHEMBL404565,O=C(O)CCc1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,360.13347375200004,7,2,2.971300000000001,active
CHEMBL256518,c1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,288.112344384,6,1,2.9541000000000004,inactive
CHEMBL256366,O=[N+]([O-])c1cnc(Nc2ccccc2)nc1Nc1ccccc1,307.10692465600005,6,2,3.8720000000000017,inactive
CHEMBL402902,O=C(O)c1ccc(Nc2ncc([N+](=O)[O-])c(NC34CC5CC(CC(O)(C5)C3)C4)n2)cc1,425.169918836,8,4,3.3222000000000014,active
CHEMBL495727,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,381.1913229760001,5,4,2.0690999999999997,active
CHEMBL525194,c1cnn2ncc(-c3ccnc(NC4CC4)n3)c2c1,252.11234438399998,6,1,1.7605999999999997,inactive
CHEMBL523747,COc1ccc2c(-c3ccnc(NC4CC4)n3)cnn2n1,282.122909068,7,1,1.7691999999999997,inactive
CHEMBL496778,c1cc(-c2cnn3nc(NC4CCCC4)ccc23)nc(NC2CC2)n1,335.18584367200003,7,2,3.115100000000001,inactive
CHEMBL496779,C=Cc1ccc2c(-c3ccnc(NC4CC4)n3)cnn2n1,278.127994448,6,1,2.4036,inactive
CHEMBL495771,c1cc(-c2cnn3nc(N4CCOCC4)ccc23)nc(NC2CC2)n1,337.16510822800007,8,1,1.5971999999999997,inactive
CHEMBL497196,c1cc(-c2cnn3nc(N4CCCC4)ccc23)nc(NC2CC2)n1,321.17019360800003,7,1,2.3608000000000002,inactive
CHEMBL497398,Oc1ccc2c(-c3ccnc(NC4CC4)n3)cnn2n1,268.107259004,7,2,1.4661999999999993,inactive
CHEMBL445757,CC(C)Oc1ccc2c(-c3ccnc(NC4CC4)n3)cnn2n1,310.15420919600007,7,1,2.5477999999999996,inactive
CHEMBL513330,Clc1ccc(CNc2nccc(-c3cnn4ncccc34)n2)cc1,336.08902209600006,6,1,3.4518000000000004,inactive
CHEMBL524901,c1cnn2ncc(-c3ccnc(NCCCN4CCOCC4)n3)c2c1,339.180758292,8,1,1.3204999999999993,inactive
CHEMBL468963,CN1CCN(c2ccc(Nc3nccc(-c4cnn5ncccc45)n3)cc2C(F)(F)F)CC1,454.18412733200006,8,1,3.7005000000000026,active
CHEMBL188938,O=[N+]([O-])c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,333.09742259200004,8,1,2.8381,active
CHEMBL526110,O=[N+]([O-])c1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,333.09742259200004,8,1,2.8381000000000007,active
CHEMBL359794,N#Cc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,313.10759335200004,7,1,2.8015800000000004,active
CHEMBL495696,N#Cc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,313.10759335200004,7,1,2.8015800000000004,active
CHEMBL497564,c1cc(Nc2nccc(-c3cnn4ncccc34)n2)cc(-c2cocn2)c1,355.118158036,8,1,3.584900000000002,active
CHEMBL523735,NC(=O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,331.118158036,7,2,2.0287999999999995,active
CHEMBL359963,CC(C)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,330.159294576,6,1,4.053300000000002,active
CHEMBL495751,CCN(CC)CCNC(=O)c1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,430.2229574520001,8,2,3.001500000000001,active
CHEMBL496162,CC(C)Oc1ccc2c(-c3ccnc(Nc4ccc(N5CCN(C)CC5)cc4)n3)cnn2n1,444.2386075160001,9,1,3.4689000000000023,inactive
CHEMBL521871,CN(C)CC(O)COc1ccc(Nc2nccc(-c3cnn4nc(N5CCOCC5)ccc34)n2)cc1,490.24408682000006,11,2,2.0677999999999988,inactive
CHEMBL485745,Fc1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1,289.101525604,3,0,4.202400000000003,inactive
CHEMBL477038,Cn1cc(C2=C(c3coc4cc(CO)ccc34)C(=O)NC2=O)c2cc(F)ccc21,390.10158518000003,5,2,3.123100000000001,active
CHEMBL516261,COCc1ccc2c(C3=C(c4cn(C)c5ccc(F)cc45)C(=O)NC3=O)coc2c1,404.11723524399997,5,1,3.7772000000000023,active
CHEMBL489210,Cn1cc(C2=C(c3coc4cc(O)ccc34)C(=O)NC2=O)c2cc(F)ccc21,376.08593511600003,5,2,3.336400000000001,active
CHEMBL522590,Cn1cc(C2=C(c3coc4cc(CO)ccc34)C(=O)NC2=O)c2cc(F)c(Cl)cc21,424.062612828,5,2,3.776500000000002,active
CHEMBL521774,COc1ccc2c(C3=C(c4cn(C)c5cc(Cl)c(F)cc45)C(=O)NC3=O)coc2c1,424.06261282799994,5,1,4.292800000000002,inactive
CHEMBL490639,Cn1cc(C2=C(c3coc4cc(OCC5CC5)ccc34)C(=O)NC2=O)c2cc(F)c(Cl)cc21,464.093912956,5,1,5.073000000000003,inactive
CHEMBL489413,Cn1cc(C2=C(c3coc4cc(OCC5CCC5)ccc34)C(=O)NC2=O)c2cc(F)c(Cl)cc21,478.10956302,5,1,5.463100000000003,inactive
CHEMBL489422,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(Br)ccc21,420.0109543760001,4,1,4.254200000000003,active
CHEMBL505673,COc1cccc2c(C3=C(c4cn(C)c5ccc(Br)cc45)C(=O)NC3=O)coc12,450.02151906,5,1,4.262800000000002,active
CHEMBL489833,Cn1cc(C2=C(c3coc4cc(CO)ccc34)C(=O)NC2=O)c2cc(Br)ccc21,450.02151906,5,2,3.746500000000002,active
CHEMBL489435,C#CCOc1ccc2c(C3=C(c4cn(C)c5ccc(Br)cc45)C(=O)NC3=O)coc2c1,474.02151906,5,1,4.266200000000003,active
CHEMBL490861,Cn1cc(C2=C(c3coc4cc(CO)ccc34)C(=O)NC2=O)c2cc(C#N)ccc21,397.10625596000006,6,2,2.8556800000000004,active
CHEMBL484685,Cn1cc(C2=C(c3coc4ccc(F)cc34)C(=O)NC2=O)c2cc(C#CC3CC3)ccc21,424.122320624,4,1,4.392300000000002,active
CHEMBL483465,Cn1cc(C2=C(c3coc4ccc(F)cc34)C(=O)NC2=O)c2cc3c(cc21)OCO3,404.08084973599995,6,1,3.3595000000000015,inactive
CHEMBL483669,COc1cc2c(C3=C(c4coc5ccccc45)C(=O)NC3=O)cn(C)c2cc1Cl,406.07203464,5,1,4.153700000000003,inactive
CHEMBL503469,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2ccc(O)cc21,358.095356928,5,2,3.197300000000001,active
CHEMBL482632,COc1cccc2c(C3=C(c4cn(C)c5cc(C(F)(F)F)ccc45)C(=O)NC3=O)coc12,440.09839162,5,1,4.519100000000003,inactive
CHEMBL522464,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cccc(CO)c21,372.111006992,5,2,2.9840000000000013,active
CHEMBL491447,Cn1cc(C2=C(c3coc4cc(CO)ccc34)C(=O)NC2=O)c2cccc(CO)c21,402.121571676,6,3,2.4763000000000006,active
CHEMBL491647,COCc1cccc2c(C3=C(c4coc5ccccc45)C(=O)NC3=O)cn(C)c12,386.126657056,5,1,3.6381000000000023,active
CHEMBL490636,COCc1cccc2c(C3=C(c4coc5cc(CO)ccc45)C(=O)NC3=O)cn(C)c12,416.13722174,6,2,3.1304000000000025,active
CHEMBL490637,CCOC(=O)CCc1cccc2c(C3=C(c4coc5ccccc45)C(=O)NC3=O)cn(C)c12,442.152871804,6,1,3.9874000000000036,active
CHEMBL490842,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cccc(CCC(=O)O)c21,414.121571676,5,2,3.5089000000000006,active
CHEMBL491859,Cn1cc(C2=C(c3coc4cc(F)c(F)cc34)C(=O)NC2=O)c2ccc3ccccc3c21,428.09724874799997,4,1,4.923100000000003,inactive
CHEMBL287508,COc1ccc(-c2csc3c2-n2cccc2C3=O)cc1O,297.045964212,5,1,3.4644000000000026,inactive
CHEMBL518732,COc1ccc(-c2c[nH]c3c2-n2cccc2C3=O)cc1O,280.08479224399997,4,2,2.731000000000001,inactive
CHEMBL476851,COc1ccc(-c2c[nH]c3c2-n2cccc2/C3=N/O)cc1OCc1ccccc1,385.14264146799997,5,2,4.600000000000003,inactive
CHEMBL444169,COc1ccc(-c2c[nH]c3c2-n2cccc2/C3=N/O)cc1O,295.09569127599997,5,3,2.726600000000001,inactive
